HHNR;Wegnummer;Distanz_km;Emissionen;Verkehrsmittel
450686;3;8.442;2002.549589365626;Auto
450698;1;5.0;0.0;Zu Fuss
450713;3;4.572;1084.536451383516;Auto
450714;1;1.0;0.0;Zu Fuss
450716;1;3.161;573.328695834649;Auto
450718;1;2.0;0.0;Zu Fuss
450718;4;2.0;0.0;Zu Fuss
450765;1;2.5;0.0;Zu Fuss
450765;2;3.14;0.0;Zu Fuss
450781;4;0.451;0.0;Zu Fuss
450781;8;2.5;0.0;Zu Fuss
450792;3;4.0;0.0;Zu Fuss
450801;1;59.87;10772.64316787174;Auto
450802;3;2.31;337.2677910091;Auto
450815;1;0.5;0.0;Zu Fuss
450821;1;1.623;0.0;Zu Fuss
450826;2;55.6;13825.090465442798;Auto
450827;1;2.204;458.451082692636;Auto
450827;3;6.114;1271.764936289826;Auto
450844;1;1.384;0.0;Zu Fuss
450871;2;0.725;0.0;Zu Fuss
450899;1;7.336;0.0;Zu Fuss
450899;2;11.733;1713.057572255312;Auto
450904;1;3.478;0.0;Zu Fuss
450904;4;1.0;0.0;Zu Fuss
450904;5;2.0;0.0;Zu Fuss
450916;1;1.987;0.0;Zu Fuss
450916;3;2.0;0.0;Zu Fuss
450917;1;3.727;896.5325341742189;Auto
450917;4;3.352;806.3260141003439;Auto
450923;1;2.0;0.0;Zu Fuss
450932;1;2.126;0.0;Zu Fuss
450937;3;2.5;0.0;Zu Fuss
450944;2;2.356;501.6918741532119;Auto
450944;4;6.113;1301.715800805851;Auto
450952;2;8.743;2103.134946682371;Auto
450971;1;0.328;0.0;Zu Fuss
450971;4;0.315;0.0;Zu Fuss
450978;3;0.73;106.58246209378486;Auto
450978;4;1.235;180.31416532304698;Auto
450983;5;3.0;0.0;Zu Fuss
450986;4;0.398;0.0;Zu Fuss
450988;1;6.476;0.0;Zu Fuss
450988;2;10.703;2303.1272186328556;Auto
450988;4;4.5;0.0;Zu Fuss
450988;7;2.75;0.0;Zu Fuss
450998;2;0.457;0.0;Zu Fuss
451006;1;2.5;0.0;Zu Fuss
451006;2;26.19;4313.06849364939;Motorrad
451006;4;1.5;0.0;Zu Fuss
451013;1;2.0;0.0;Zu Fuss
451017;1;3.794;0.0;Zu Fuss
451025;1;1.0;0.0;Zu Fuss
451027;1;2.175;0.0;Zu Fuss
451029;1;2.5;0.0;Zu Fuss
451044;3;15.95;2869.9458581518998;Auto
451051;3;0.971;5.418210491341999;Velo
451056;1;56.982;7617.057846092016;Auto
451062;2;2.5;0.0;Zu Fuss
451063;1;1.5;0.0;Zu Fuss
451063;4;0.5;0.0;Zu Fuss
451066;1;2.0;0.0;Zu Fuss
451067;1;0.628;0.0;Zu Fuss
451074;1;31.77;7899.696476387008;Auto
451078;2;5.299;1479.9014260992078;Auto
451081;1;4.0;0.0;Zu Fuss
451082;1;4.0;0.0;Zu Fuss
451086;1;5.042;1073.6546814433339;Auto
451086;3;2.018;429.7174032432859;Auto
451101;1;85.135;18319.79218521052;Auto
451123;4;4.569;591.009994582143;Auto
451124;5;1.492;0.0;Zu Fuss
451134;6;14.369;4012.9653881146473;Auto
451134;7;97.172;27138.13575710742;Auto
451135;1;11.926;2480.711257800534;Auto
451135;2;2.0;0.0;Zu Fuss
451145;3;0.3;0.0;Zu Fuss
451157;2;1.0;0.0;Zu Fuss
451168;3;1.781;238.074831067528;Auto
451175;2;0.413;0.0;Zu Fuss
451176;1;2.5;0.0;Zu Fuss
451184;1;2.75;0.0;Zu Fuss
451184;2;2.75;0.0;Zu Fuss
451186;2;0.509;0.0;Zu Fuss
451186;3;0.238;0.0;Zu Fuss
451195;6;2.01;499.79193948812986;Auto
451203;1;5.435;1130.527057365915;Auto
451218;1;1.0;0.0;Zu Fuss
451218;3;0.221;0.0;Zu Fuss
451225;2;0.973;44.49669117935299;Fahrzeugähnliche Geräte
451233;3;13.851;2119.429500527448;Auto
451235;3;1.196;0.0;Zu Fuss
451236;1;5.418;1165.873425259536;Auto
451239;1;4.892;0.0;Zu Fuss
451247;1;2.312;0.0;Zu Fuss
451248;3;16.339;3398.6534664768506;Auto
451256;1;22.705;6341.038286390359;Auto
451276;4;0.361;0.0;Zu Fuss
451284;2;7.268;0.0;Zu Fuss
451297;2;4.86;0.0;Zu Fuss
451306;1;6.366;62.426318103612;E-Bike_45
451308;1;1.0;0.0;Zu Fuss
451308;5;0.1;0.0;Zu Fuss
451312;1;0.413;0.0;Zu Fuss
451312;2;0.5;0.0;Zu Fuss
451315;1;1.321;317.767501380237;Auto
451315;2;2.5;0.0;Zu Fuss
451315;5;2.5;0.0;Zu Fuss
451315;7;7.503;1804.8520536380909;Auto
451324;1;0.186;0.0;Zu Fuss
451324;3;9.196;2181.407963018988;Auto
451354;2;0.429;0.0;Zu Fuss
451354;3;0.316;0.0;Zu Fuss
451354;4;1.394;0.0;Zu Fuss
451354;5;1.664;0.0;Zu Fuss
451358;1;14.789;3677.3248721840564;Auto
451366;5;3.546;19.786791351491996;Velo
451375;1;1.578;0.0;Zu Fuss
451377;1;15.491;3851.8790719455824;Auto
451404;1;0.442;0.0;Zu Fuss
451407;1;0.926;0.0;Zu Fuss
451414;2;0.649;0.0;Zu Fuss
451417;1;2.938;0.0;Zu Fuss
451419;2;1.222;303.85360699228596;Auto
451419;5;0.25;0.0;Zu Fuss
451422;2;1.612;0.0;Zu Fuss
451423;3;0.451;0.0;Zu Fuss
451423;5;1.0;0.0;Zu Fuss
451436;1;8.75;0.0;Zu Fuss
451436;2;34.285;8132.837321890604;Auto
451441;3;2.0;0.0;Zu Fuss
451447;3;4.887;0.0;Zu Fuss
451463;1;1.528;0.0;Zu Fuss
451463;4;4.877;1173.165862400769;Auto
451464;1;1.916;412.294847323232;Auto
451465;2;0.25;11.432860015249998;Fahrzeugähnliche Geräte
451467;1;5.797;1247.428616875144;Auto
451489;1;0.684;0.0;Zu Fuss
451494;3;2.598;0.0;Zu Fuss
451494;4;0.4;0.0;Zu Fuss
451516;1;2.0;0.0;Zu Fuss
451517;2;0.075;0.0;Zu Fuss
451517;4;2.0;0.0;Zu Fuss
451542;3;6.142;0.0;Zu Fuss
451548;1;0.163;0.0;Zu Fuss
451553;1;25.72;4859.12451994828;Auto
451556;1;4.0;0.0;Zu Fuss
451563;1;203.915;43879.49049682508;Auto
451565;3;3.585;677.292434059665;Auto
451568;1;15.247;3171.508011712623;Auto
451571;1;3.332;0.0;Zu Fuss
451579;1;5.654;0.0;Zu Fuss
451579;2;1.0;0.0;Zu Fuss
451579;3;0.041;0.0;Zu Fuss
451585;3;1.662;0.0;Zu Fuss
451589;3;2.0;0.0;Zu Fuss
451592;1;0.161;0.0;Zu Fuss
451602;1;10.0;0.0;Zu Fuss
451605;1;2.0;0.0;Zu Fuss
451605;2;15.136;3763.6073612399673;Auto
451625;1;32.799;7889.823071741402;Auto
451625;2;2.5;0.0;Zu Fuss
451639;1;0.607;0.0;Zu Fuss
451641;2;3.765;0.0;Zu Fuss
451647;1;6.799;1690.5897495421868;Auto
451657;1;1.0;0.0;Zu Fuss
451657;2;4.486;0.0;Zu Fuss
451674;1;3.542;0.0;Zu Fuss
451689;1;85.384;20539.182693300645;Auto
451711;3;11.161;3117.0371422331114;Auto
451713;4;2.494;0.0;Zu Fuss
451722;4;0.238;0.0;Zu Fuss
451727;3;1.128;0.0;Zu Fuss
451727;5;1.166;280.48213974970196;Auto
451734;3;2.17;390.45658383634;Auto
451742;2;2.443;579.510619144779;Auto
451755;1;2.5;0.0;Zu Fuss
451756;1;4.35;1031.87523261555;Auto
451756;2;3.045;722.312662830885;Auto
451756;4;1.445;342.772347386085;Auto
451792;1;18.202;0.0;Zu Fuss
451796;1;2.0;0.0;Zu Fuss
451803;1;3.204;0.0;Zu Fuss
451814;1;2.367;569.3835547062989;Auto
451828;1;2.874;0.0;Zu Fuss
451836;2;0.237;0.0;Zu Fuss
451838;1;0.266;0.0;Zu Fuss
451848;3;0.955;5.32892998891;Velo
451866;1;1.5;0.0;Zu Fuss
451866;2;2.424;0.0;Zu Fuss
451866;3;0.6;0.0;Zu Fuss
451867;1;1.607;8.967110463013999;Velo
451867;5;1.606;8.961530431612;Velo
451868;1;6.806;37.977693722012;Velo
451869;5;3.234;368.076643016082;Auto
451883;3;3.42;711.38961107478;Auto
451901;3;3.602;749.247186868818;Auto
451905;1;1.0;0.0;Zu Fuss
451905;2;1.5;0.0;Zu Fuss
451905;3;0.2;0.0;Zu Fuss
451909;1;0.174;0.0;Zu Fuss
451909;3;0.478;133.49554287137596;Auto
451913;1;0.6;0.0;Zu Fuss
451913;4;1.0;0.0;Zu Fuss
451913;5;2.189;12.214688738978;Velo
451928;1;0.156;0.0;Zu Fuss
451928;3;0.156;0.0;Zu Fuss
451928;4;4.468;599.46880529928;Bus
451931;1;47.224;6108.526151049927;Auto
451934;1;2.0;0.0;Zu Fuss
451934;2;1.959;0.0;Zu Fuss
451934;3;0.788;0.0;Zu Fuss
451934;4;1.542;0.0;Zu Fuss
451953;7;3.114;0.0;Zu Fuss
451967;1;86.076;16261.819680368122;Auto
451971;1;1.114;239.71631519732802;Auto
451971;3;2.0;0.0;Zu Fuss
451976;1;2.0;0.0;Zu Fuss
451986;1;2.674;0.0;Zu Fuss
451989;1;9.156;0.0;Zu Fuss
451996;1;9.899;55.23673084839799;Velo
451996;2;9.676;0.0;Zu Fuss
451997;3;5.399;1280.711351929047;Auto
452003;1;2.0;0.0;Zu Fuss
452006;1;0.358;0.0;Zu Fuss
452012;1;11.075;2383.1761138333995;Auto
452027;3;4.167;47.19483767249099;E-Bike_25
452028;1;1.0;0.0;Zu Fuss
452031;2;4.821;874.4124146215889;Auto
452063;4;45.649;10980.899826272853;Auto
452077;2;0.238;0.0;Zu Fuss
452081;4;4.465;960.8019276086799;Auto
452094;2;0.747;0.0;Zu Fuss
452096;3;6.279;1351.147884312408;Auto
452097;1;0.529;0.0;Zu Fuss
452104;2;0.684;0.0;Zu Fuss
452106;2;35.509;7561.3653477531425;Auto
452107;1;1.0;0.0;Zu Fuss
452107;2;5.407;1344.4651824936907;Auto
452109;1;1.494;228.60643085611196;Auto
452109;5;6.131;938.1432580848879;Auto
452121;1;1.0;0.0;Zu Fuss
452127;2;0.805;152.08379621144502;Auto, Auto
452138;3;2.5;0.0;Zu Fuss
452141;3;3.146;0.0;Zu Fuss
452153;4;2.5;0.0;Zu Fuss
452155;3;5.081;790.2650332912871;Auto
452163;2;0.12;0.0;Zu Fuss
452163;4;3.479;625.9900715053581;Auto
452171;3;13.743;2858.662989766287;Auto
452177;2;5.472;1177.493426175744;Auto
452177;5;5.603;1205.6826876576558;Auto
452182;1;2.963;16.533633044126;Velo
452183;1;3.475;449.498737398325;Auto
452201;1;16.096;0.0;Zu Fuss
452209;1;81.997;14754.040785635194;Auto
452209;3;0.798;0.0;Zu Fuss
452209;4;2.0;0.0;Zu Fuss
452214;1;12.876;0.0;Zu Fuss
452221;1;4.231;383.22735386663095;Auto
452224;1;5.821999999999999;625.288315563598;Auto, Zu Fuss
452228;1;2.5;0.0;Zu Fuss
452228;2;0.755;0.0;Zu Fuss
452229;1;8.574;0.0;Zu Fuss
452236;3;0.5;0.0;Zu Fuss
452246;3;2.5;0.0;Zu Fuss
452246;4;45.501;6962.397061836647;Auto
452247;1;2.5;0.0;Zu Fuss
452262;1;12.988;0.0;Zu Fuss
452262;2;5.056;1199.347396805568;Auto
452263;1;4.904;1163.291066838312;Auto
452268;1;4.046;1006.048849337798;Auto
452271;1;7.563;1880.5604170889187;Auto
452274;1;3.984;0.0;Zu Fuss
452283;1;10.756;0.0;Zu Fuss
452316;1;1.946;0.0;Zu Fuss
452316;3;1.5;0.0;Zu Fuss
452322;1;79.348;10263.834766930155;Auto, Auto
452322;2;2.356;304.75367634833196;Auto
452325;1;7.486;0.0;Zu Fuss
452331;1;2.469;0.0;Zu Fuss
452348;3;5.038;0.0;Zu Fuss
452349;1;2.0;0.0;Zu Fuss
452349;8;2.5;0.0;Zu Fuss
452355;1;5.399;1020.000516454151;Auto
452361;1;6.151;1529.4627959161628;Auto
452363;1;2.0;0.0;Zu Fuss
452366;1;8.102;1921.897272333606;Auto
452374;3;2.0;0.0;Zu Fuss
452398;1;5.282;0.0;Zu Fuss
452404;1;0.84;0.0;Zu Fuss
452407;3;0.025;0.0;Zu Fuss
452407;5;0.06;0.0;Zu Fuss
452407;7;0.3;0.0;Zu Fuss
452437;1;1.509;0.0;Zu Fuss
452437;2;1.052;0.0;Zu Fuss
452443;3;2.5;0.0;Zu Fuss
452456;3;7.96;1712.8742091299198;Auto
452456;5;1.5;0.0;Zu Fuss
452463;1;10.0;0.0;Zu Fuss
452464;1;193.642;46580.72256038747;Auto
452465;3;0.961;231.16924210931697;Auto
452467;1;2.0;0.0;Zu Fuss
452477;1;2.0;0.0;Zu Fuss
452481;1;2.121;127.32439400541;Seilbahn
452481;2;15.305;0.0;Zu Fuss
452485;1;2.5;0.0;Zu Fuss
452485;2;1.973;0.0;Zu Fuss
452485;4;0.651;0.0;Zu Fuss
452495;5;7.198;965.3031415129059;Mofa
452524;1;5.196;0.0;Zu Fuss
452524;2;1.061;0.0;Zu Fuss
452526;1;2.0;0.0;Zu Fuss
452526;2;3.62;0.0;Zu Fuss
452527;3;0.5;0.0;Zu Fuss
452528;1;0.5;0.0;Zu Fuss
452528;2;2.0;0.0;Zu Fuss
452533;4;0.1;0.0;Zu Fuss
452535;1;0.986;0.0;Zu Fuss
452538;1;4.034;22.509846675667998;Velo
452545;1;1.242;0.0;Zu Fuss
452553;3;0.671;0.0;Zu Fuss
452553;4;2.5;0.0;Zu Fuss
452554;1;0.532;0.0;Zu Fuss
452565;1;2.964;0.0;Zu Fuss
452567;3;2.553;634.8103589617889;Auto
452568;1;6.383;1782.6402722761356;Auto
452568;3;2.5;0.0;Zu Fuss
452579;1;3.146;0.0;Zu Fuss
452584;4;2.916;606.553247337444;Auto
452585;2;1.728;415.67164450041594;Auto
452597;2;0.1;0.0;Zu Fuss
452597;5;0.213;0.0;Zu Fuss
452602;4;3.295;685.388528798655;Auto
452603;1;7.57;1430.15445629893;Auto
452615;1;2.606;349.4831879386819;Mofa
452625;1;94.051;4390.107682953847;Reisecar, Seilbahn
452638;2;0.572;0.0;Zu Fuss
452638;4;12.177;3400.7849906793836;Auto
452651;1;11.457;1672.7606413814974;Auto
452653;3;0.154;0.0;Zu Fuss
452653;5;23.557;6578.984316780343;Auto
452664;3;6.292;0.0;Zu Fuss
452664;4;1.748;0.0;Zu Fuss
452682;1;1.0;0.0;Zu Fuss
452682;2;2.0;0.0;Zu Fuss
452699;1;2.0;0.0;Zu Fuss
452718;1;3.404;0.0;Zu Fuss
452736;1;61.683;12830.598064305746;Auto
452761;2;5.0;0.0;Zu Fuss
452763;1;1.259;53.812331319761;Tram
452777;1;45.921;7562.444379414801;Motorrad
452777;3;2.0;0.0;Zu Fuss
452781;1;3.88;0.0;Zu Fuss
452782;1;2.0;0.0;Zu Fuss
452789;1;10.29;57.41852312657999;Velo
452802;1;2.0;0.0;Zu Fuss
452802;4;0.475;102.2129710222;Auto
452804;2;0.78;0.0;Zu Fuss
452812;1;1.0;0.0;Zu Fuss
452812;2;2.5;0.0;Zu Fuss
452816;1;1.018;183.172719974836;Auto
452841;3;2.358;0.0;Zu Fuss
452846;2;0.237;0.0;Zu Fuss
452867;1;1.0;0.0;Zu Fuss
452868;3;2.0;0.0;Zu Fuss
452868;4;0.05;0.0;Zu Fuss
452871;1;19.6;2620.0262150048;Auto
452871;2;19.6;2620.0262150048;Auto
452872;3;2.0;0.0;Zu Fuss
452885;1;0.069;0.0;Zu Fuss
452894;3;14.257;3429.5316178486287;Auto
452897;3;6.562;0.0;Zu Fuss
452899;2;3.347;602.2387954378939;Auto
452904;1;6.759;1603.3206200571271;Auto
452904;3;4.557;1080.978260926221;Auto
452904;4;14.423;3421.318731037719;Auto
452907;5;1.0;0.0;Zu Fuss
452917;1;0.848;0.0;Zu Fuss
452927;2;0.272;0.0;Zu Fuss
452931;1;17.902;3221.176849695004;Auto
452941;1;2.674;0.0;Zu Fuss
452952;7;1.0;0.0;Zu Fuss
452975;1;29.283;8178.138037452935;Auto
452976;5;0.678;121.99519071015601;Auto
452978;3;0.049;0.0;Zu Fuss
452982;4;1.382;0.0;Zu Fuss
452988;1;2.5;0.0;Zu Fuss
452993;1;17.167;4268.62100755857;Auto
453026;1;4.117;336.350000323953;Auto, Zu Fuss
453032;1;25.793;143.92574995178597;Velo
453036;1;2.9;0.0;Zu Fuss
453038;1;1.668;0.0;Zu Fuss
453048;1;1.124;0.0;Zu Fuss
453049;1;1.0;0.0;Zu Fuss
453057;1;19.855;4709.858101972815;Auto
453068;1;2.014;11.238183243627997;Velo
453076;1;2.5;0.0;Zu Fuss
453092;1;11.092;2668.1885884251237;Auto
453103;2;25.597;6364.76332093416;Auto
453104;1;10.232;57.09488130526399;Velo
453135;1;4.0;0.0;Zu Fuss
453138;1;2.254;0.0;Zu Fuss
453138;2;1.102;0.0;Zu Fuss
453151;3;0.14;0.0;Zu Fuss
453153;3;1.5;0.0;Zu Fuss
453155;3;19.259;218.124640925007;E-Bike_25
453163;3;2.618;0.0;Zu Fuss
453163;4;7.134;1535.131232152368;Auto
453171;1;18.462;103.01853974372399;Velo
453171;2;14.048;0.0;Zu Fuss
453181;1;1.0;0.0;Zu Fuss
453181;2;0.633;0.0;Zu Fuss
453181;3;1.0;0.0;Zu Fuss
453181;4;0.5;0.0;Zu Fuss
453186;2;7.89;1641.18831326901;Auto
453187;1;2.085;0.0;Zu Fuss
453197;1;5.437;1130.9430746823332;Auto
453199;1;1.012;0.0;Zu Fuss
453199;2;3.205;760.266694375365;Auto
453202;6;0.202;0.0;Zu Fuss
453204;1;15.185;1748.280702040551;Zu Fuss, Auto, Auto
453204;2;2.312;419.34069749120795;Auto
453205;1;1.632;0.0;Zu Fuss
453213;6;2.834;672.260783731602;Auto
453215;2;6.25;0.0;Zu Fuss
453215;4;6.48;1347.8961051943202;Auto
453218;1;0.535;0.0;Zu Fuss
453218;2;0.367;0.0;Zu Fuss
453218;5;0.056;0.0;Zu Fuss
453218;6;0.234;0.0;Zu Fuss
453224;1;2.0;0.0;Zu Fuss
453224;2;0.217;0.0;Zu Fuss
453225;1;0.303;0.0;Zu Fuss
453231;1;27.721;6892.901668930572;Auto
453232;1;3.884;0.0;Zu Fuss
453235;5;2.0;0.0;Zu Fuss
453239;5;3.918;843.095622031536;Auto
453253;1;0.086;0.0;Zu Fuss
453265;1;0.708;0.0;Zu Fuss
453272;1;1.0;0.0;Zu Fuss
453274;1;0.476;0.0;Zu Fuss
453277;3;0.527;0.0;Zu Fuss
453284;5;1.5;0.0;Zu Fuss
453286;3;5.0;0.0;Zu Fuss
453292;1;0.348;0.0;Zu Fuss
453294;2;3.625;20.227613832249997;Velo
453294;4;2.0;11.160062803999999;Velo
453294;5;3.706;20.679596375811997;Velo
453297;1;6.978;0.0;Zu Fuss
453298;6;2.978;0.0;Zu Fuss
453298;7;1.5;0.0;Zu Fuss
453303;3;0.496;0.0;Zu Fuss
453303;4;0.8220000000000001;0.0;Zu Fuss, Zu Fuss
453306;1;7.697;1913.8798797214606;Auto
453322;2;0.418;0.0;Zu Fuss
453325;1;2.5;0.0;Zu Fuss
453329;1;1.025;0.0;Zu Fuss
453333;3;5.603;922.723282547443;Motorrad
453337;1;5.664;0.0;Zu Fuss
453338;3;2.0;0.0;Zu Fuss
453338;4;2.506;0.0;Zu Fuss
453353;1;2.5;0.0;Zu Fuss
453353;2;4.576;0.0;Zu Fuss
453354;1;8.974;2158.702163047878;Auto
453357;1;12.267;2612.162232698409;Auto
453357;2;5.904;1257.2108764858078;Auto
453374;1;5.5489999999999995;0.0;Zu Fuss, Zu Fuss
453383;5;1.0;0.0;Zu Fuss
453384;1;7.896;0.0;Zu Fuss
453394;1;4.474;0.0;Zu Fuss
453399;1;5.564;1051.172971578236;Auto
453403;1;1.461;62.44623991911901;Tram
453403;3;5.117;218.711437143143;Tram
453405;1;7.349;1743.276111377397;Auto
453427;1;5.774;0.0;Zu Fuss
453428;1;2.0;0.0;Zu Fuss
453429;1;17.044999999999998;810.5067536429259;Seilbahn, Fahrzeugähnliche Geräte
453443;3;13.097;3150.4927824201086;Auto
453448;3;0.62;3.4596194692399997;Velo
453448;5;0.861;185.27445905287198;Auto
453451;5;128.488;30907.880936672133;Auto
453478;2;0.821;0.0;Zu Fuss
453478;3;0.289;0.0;Zu Fuss
453478;5;6.078;0.0;Zu Fuss
453487;1;2.0;0.0;Zu Fuss
453509;3;2.0;0.0;Zu Fuss
453528;4;49.738;11305.55714631198;Auto, Zu Fuss
453528;5;1.0;0.0;Zu Fuss
453534;3;0.726;0.0;Zu Fuss
453537;3;1.133;152.01391146018;Bus
453541;1;4.0;0.0;Zu Fuss
453546;1;10.603;636.50190930663;Seilbahn
453546;3;0.595;0.0;Zu Fuss
453563;1;0.5;0.0;Zu Fuss
453569;1;0.67;0.0;Zu Fuss
453569;2;1.386;0.0;Zu Fuss
453573;1;1.5;0.0;Zu Fuss
453584;1;2.102;437.23419955531796;Auto
453584;3;2.638;0.0;Zu Fuss
453609;1;0.1;0.0;Zu Fuss
453613;1;35.567;8843.83080187777;Auto
453613;2;12.691;3155.6514945491826;Auto
453616;5;3.84;910.89675706752;Auto
453635;3;0.059;0.0;Zu Fuss
453639;2;3.923;930.585410931219;Auto
453643;3;1.968;371.802373843632;Auto
453643;5;2.422;457.573856427478;Auto
453645;1;1.5;0.0;Zu Fuss
453649;1;2.5;0.0;Zu Fuss
453654;5;1.929;479.65107028487694;Auto
453666;2;0.397;0.0;Zu Fuss
453666;3;0.528;0.0;Zu Fuss
453674;1;3.49;725.95021714941;Auto
453679;2;4.523;25.238482031245997;Velo
453686;3;2.5;0.0;Zu Fuss
453688;1;4.0;0.0;Zu Fuss
453688;2;0.582;0.0;Zu Fuss
453688;4;0.237;0.0;Zu Fuss
453695;1;0.581;120.85303041942899;Auto
453698;5;0.967;0.0;Zu Fuss
453715;1;10.57;0.0;Zu Fuss
453715;2;12.702;1850.395240400218;Auto, Zu Fuss
453715;4;0.622;0.0;Zu Fuss
453717;1;0.903;0.0;Zu Fuss
453717;3;0.903;0.0;Zu Fuss
453717;7;3.598;0.0;Zu Fuss
453728;2;0.05;0.0;Zu Fuss
453728;4;0.382;0.0;Zu Fuss
453728;6;0.594;27.164475396233996;Fahrzeugähnliche Geräte
453731;1;53.978;11494.195238982205;Auto
453731;2;0.11;0.0;Zu Fuss
453737;1;0.058;0.0;Zu Fuss
453737;3;0.312;0.0;Zu Fuss
453753;3;9.358;0.0;Zu Fuss
453755;3;5.649;55.395267195618004;E-Bike_45
453767;3;0.1;0.0;Zu Fuss
453769;1;0.501;0.0;Zu Fuss
453769;3;0.516;0.0;Zu Fuss
453769;5;2.251;405.031230514102;Auto
453771;3;2.8;0.0;Zu Fuss
453787;2;48.54;7087.003712373036;Auto
453797;1;2.0;0.0;Zu Fuss
453797;2;0.5;0.0;Zu Fuss
453811;1;0.948;0.0;Zu Fuss
453822;1;23.553;4899.227926796577;Auto
453834;2;0.375;0.0;Zu Fuss
453835;3;3.583;19.993252513366;Velo
453835;5;0.719;0.0;Zu Fuss
453835;6;1.695;9.45815322639;Velo
453837;3;63.294;15014.14045360198;Auto
453838;1;4.762;638.6181661412138;Mofa
453846;1;2.166;0.0;Zu Fuss
453854;2;0.945;0.0;Zu Fuss
453864;3;1.758;0.0;Zu Fuss
453868;1;1.517;0.0;Zu Fuss
453871;1;1.0;0.0;Zu Fuss
453871;4;5.072;1220.0732528391839;Auto
453871;6;0.4;0.0;Zu Fuss
453872;1;2.0;0.0;Zu Fuss
453879;1;1.952;10.892221296704;Velo
453895;1;0.415;63.501786348919985;Auto
453898;2;4.051;1131.360761865992;Auto
453898;3;3.322;927.7660950182238;Auto
453906;1;1.0;0.0;Zu Fuss
453906;2;1.5;0.0;Zu Fuss
453906;3;1.5;0.0;Zu Fuss
453906;4;0.9;131.40303545809093;Auto
453907;5;2.012;0.0;Zu Fuss
453915;2;0.203;0.0;Zu Fuss
453918;1;2.5;0.0;Zu Fuss
453922;1;22.052;4587.006930824868;Auto
453922;5;6.567;1365.992858458503;Auto
453922;6;0.101;21.008874479109;Auto
453923;1;0.108;0.0;Zu Fuss
453923;4;1.024;0.0;Zu Fuss
453941;1;0.2;0.0;Zu Fuss
453941;2;113.271;14651.847909020336;Auto
453967;1;1.572;0.0;Zu Fuss
453988;6;37.721;7846.294596301688;Auto
453988;9;2.969;617.577706222521;Auto
454003;2;27.404;5896.935279773407;Auto
454017;5;1.302;0.0;Zu Fuss
454018;1;2.8;0.0;Zu Fuss
454023;4;1.288;7.187080445775999;Velo
454023;5;0.682;3.805581416164;Velo
454028;1;0.1;0.0;Zu Fuss
454043;1;18.326;0.0;Zu Fuss
454049;1;0.289;0.0;Zu Fuss
454052;1;17.818;0.0;Zu Fuss
454061;5;2.5;0.0;Zu Fuss
454071;1;20.22;4796.440736433659;Auto
454071;3;1.0;0.0;Zu Fuss
454071;4;10.0;1460.0337273121213;Anderes
454072;1;2.828;0.0;Zu Fuss
454072;2;1.89;0.0;Zu Fuss
454072;3;7.734;1000.409564039898;Auto
454075;1;5.546;0.0;Zu Fuss
454078;1;2.0;0.0;Zu Fuss
454078;2;0.1;0.0;Zu Fuss
454085;1;0.673;0.0;Zu Fuss
454085;2;0.564;0.0;Zu Fuss
454085;4;2.153;354.564202627993;Motorrad
454085;6;8.867;2204.8035459906705;Auto, Auto
454093;7;4.995;1201.550847384015;Auto
454094;5;15.17;3598.51661581101;Auto
454114;3;0.467;2.605874664734;Velo
454115;1;6.042;1453.4074514302738;Auto
454115;3;0.956;229.96648850833196;Auto
454116;1;0.546;0.0;Zu Fuss
454128;1;2.5;0.0;Zu Fuss
454132;1;7.005;79.33761408586498;E-Bike_25
454132;2;4.148;0.0;Zu Fuss
454142;1;45.201;11239.350973533812;Auto
454143;1;7.462;0.0;Zu Fuss
454143;2;7.761;705.8651263830601;Bus, Zu Fuss
454148;4;14.978;2829.703229385122;Auto
454149;3;0.314;0.0;Zu Fuss
454154;1;0.967;0.0;Zu Fuss
454154;3;0.2;0.0;Zu Fuss
454154;6;0.481;0.0;Zu Fuss
454158;1;2.5;0.0;Zu Fuss
454169;2;1.145;188.562941016745;Motorrad
454169;4;3.714;611.635600817634;Motorrad
454192;6;1.5;0.0;Zu Fuss
454204;1;2.0;0.0;Zu Fuss
454226;5;1.194;0.0;Zu Fuss
454241;1;2.0;0.0;Zu Fuss
454241;2;2.666;0.0;Zu Fuss
454241;4;1.614;401.32546782778195;Auto
454261;2;3.747;500.879501409336;Auto
454268;1;0.947;0.0;Zu Fuss
454268;3;2.2;0.0;Zu Fuss
454271;3;115.702;27832.19942823329;Auto
454275;1;6.0;0.0;Zu Fuss
454282;6;2.5;0.0;Zu Fuss
454298;1;1.719;0.0;Zu Fuss
454298;2;0.416;0.0;Zu Fuss
454298;3;0.118;0.0;Zu Fuss
454305;1;8.568;0.0;Zu Fuss
454307;3;7.67;1650.47050050584;Auto
454308;6;1.222;0.0;Zu Fuss
454308;7;2.414;437.84102238052606;Auto
454316;1;0.6;0.0;Zu Fuss
454324;3;0.16;0.0;Zu Fuss
454324;4;3.352;0.0;Zu Fuss
454338;1;10.967;2726.974229037971;Auto
454343;2;0.874;0.0;Zu Fuss
454343;3;0.874;0.0;Zu Fuss
454343;4;0.874;0.0;Zu Fuss
454343;5;1.115;0.0;Zu Fuss
454346;2;11.696;2432.869266412464;Auto
454346;3;0.546;113.57272738211401;Auto
454346;5;0.5;0.0;Zu Fuss
454357;3;2.0;0.0;Zu Fuss
454361;3;1.588;17.985457697123998;E-Bike_25
